"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",13048,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",12936,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",12504,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",12510,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",12439,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",12200,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",12085,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",11932,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",11769,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",11699,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",9846,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",10005,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",10390,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",10646,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",11026,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",11701,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",11873,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",12379,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",12841,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",13103,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",13627,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",14291,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",14752,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",15140,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",15524,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",15881,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",16481,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",17814,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",17504,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",17780,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",17173,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",17592,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",17455,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",17286,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",16780,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",17209,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",17066,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",17466,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",17815,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",17748,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",17853,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",17670,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",18136,,
"CICDMNBR","Malignant neoplasms of Female breast","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",18570,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",1882,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",1821,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",1763,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",1762,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",1660,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",1626,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",1492,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",1566,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",1596,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",1581,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",1524,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",1626,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",1617,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",1550,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",1506,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",1541,,
"CICDCRVX","Malignant neoplasms of cervix uteri","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",1562,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",1075,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",1167,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",1152,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",1245,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",1230,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",1300,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",1216,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",1233,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",1472,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",1439,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",1522,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",1617,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",1577,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",1711,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",1733,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",1903,,
"CICDSANG","Diseases of the blood and blood-forming organs","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",1851,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",15059,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",15414,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",16661,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",17081,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",16644,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",17261,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",16056,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",15779,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",16310,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",16912,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",17243,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",17435,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",17860,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",17850,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",16624,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",18390,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",17410,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",13532,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",13900,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",14978,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",15046,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",14550,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",14923,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",13492,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",13123,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",13407,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",13694,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",13552,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",13637,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",13978,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",13773,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",12702,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",13529,,
"CICDDBTM","Diabetes mellitus","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",12605,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",3003,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",2850,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",2816,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",3230,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",4088,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",5177,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",7397,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",8250,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",10364,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",13014,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",14702,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",16117,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",18704,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",21876,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",21961,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",27327,,
"CICDTROU","Mental and behavioural disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",28193,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",200,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",134,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",115,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",151,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",126,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",147,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",147,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",141,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",161,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",155,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",159,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",143,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",167,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",149,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",171,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",173,,
"CICDSUBS","Drug use disorders","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",178,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",8713,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",9032,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",9733,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",10007,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",9372,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",9967,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",10397,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",9631,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",10569,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",11006,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",11329,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",11973,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",12537,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",13304,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",13238,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",14756,,
"CICDNERV","Diseases of the nervous system","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",14975,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",233683,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",231413,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",233149,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",234412,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",216004,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",215087,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",209375,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",208212,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",208277,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",206128,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",203218,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",196678,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",199068,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",201184,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",189518,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",198620,,
"CICDCIRC","Diseases of the circulatory system","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",185867,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",88802,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",87198,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",87406,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",86322,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",79363,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",76638,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",73811,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",71241,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",68266,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",67475,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",65723,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",62290,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",61877,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",61633,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",56699,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",59766,,
"CICDISCH","Ischaemic heart diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",55485,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",32949,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",31781,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",31164,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",31406,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",30346,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",29896,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",29165,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",28078,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",27609,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",26590,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",26132,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",24556,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",24531,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",23916,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",21601,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",21932,,
"CICDMYOC","Acute myocardial infarction","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",20539,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",51607,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",50041,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",49188,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",47728,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",43328,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",42331,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",40730,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",38530,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",39347,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",38874,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",37974,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",36025,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",35639,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",35389,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",33220,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",33584,,
"CICDCERV","Cerebrovascular diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",32693,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",24691,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",23103,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",26084,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",28391,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",25286,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",28410,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",26562,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",27737,,
